time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.840000000000003,4.276406991186632,6.821866772598024,22.08473078394094,0.1805864479325594,6.000184062056579,0.0,4.0226668949616995,4.893186884112535,4.467282686675234,-0.08145226013994465,-0.10977909746047265,0.0,441.3574354261466,440.25379972041696,439.79744110786396,438.60499594078937
3.900000000000003,4.522339670767422,7.117757835071105,22.35145625701698,0.17597578818850756,5.993724060956755,0.0,4.175490024377213,4.969262153600567,4.423476014108597,-0.06893841044630032,-0.10374842592588158,0.0,434.7311382198634,435.22579702645777,434.9803848784306,436.022437685687
3.960000000000003,4.779510389558878,7.419259452115654,22.622087507381938,0.171649052039327,5.987445922082113,0.0,4.397072633082398,5.079895427941324,4.596229218459432,-0.07936156993910523,-0.10647032562393494,0.0,504.0586709124553,503.85375417263305,504.562518410947,503.80594510341984
4.020000000000002,5.048606510840946,7.726429919348965,22.898270358580564,0.16713318514336173,5.981227219720223,0.0,4.573111292393154,5.158448461517578,4.6094257850683675,-0.06812643648464269,-0.09852493723522647,0.0,457.64594461436366,458.26903622414875,456.3643054531012,457.2560776054845
4.080000000000001,5.326921831085462,8.037440478414824,23.170732264029414,0.16373350428696387,5.975186113690201,0.0,4.704465768380827,5.208225507499733,4.473046064875143,-0.04022614990195641,-0.10539503525127862,0.0,406.50498661029314,405.8788801788498,406.068340629491,408.5613659667044
4.14,5.614352071510687,8.351963006224311,23.43864992603732,0.16188307943209512,5.969545213115403,0.0,4.876804579755377,5.275474625596317,4.457182239608604,-0.01668873589908207,-0.07767321560648797,0.0,447.41971737441196,449.6637202240228,446.5568110910493,448.4727265302126
4.199999999999998,5.9117089717187445,8.670226976135762,23.70416415422863,0.16049840849107522,5.9655744619188695,0.0,5.0352486681360284,5.333091835503368,4.393245467486018,-0.04063096162557201,-0.04971473692348439,0.0,431.0449432467267,433.3980887073344,433.73317112533795,431.7170574257331
4.259999999999997,6.2190144670042935,8.992096002695293,23.96709751260007,0.15778168127190817,5.962606253009474,0.0,5.2082589503551615,5.395480504311209,4.371011133247675,-0.05673120252382615,-0.04898557074667107,0.0,446.3060500423837,446.36406128746324,447.65768705606973,446.34409401796495
4.319999999999996,6.537775561452156,9.318130377701682,24.231859963642425,0.1537907419823279,5.959615548637892,0.0,5.416937831424018,5.471704592961646,4.453632691317479,-0.1077939816531553,-0.05162136664096475,0.0,480.0058469085199,479.80438001646667,483.8745499846159,480.01027813716775
4.379999999999995,6.868500470473267,9.648351278601462,24.499891416307804,0.1475069195042762,5.956360254139689,0.0,5.607160958316348,5.5348358558643715,4.4803905983176735,-0.09922048950894852,-0.0601219626914188,0.0,464.6251232253565,463.95619606449173,464.84278968040246,465.5052370142609
4.439999999999993,7.212563101899687,9.983028798659197,24.77508904667856,0.14174359874596743,5.952978978393558,0.0,5.861255953777212,5.619986482568504,4.691342229871627,-0.09038067765632009,-0.04972366414123469,0.0,521.2926010972717,522.0171702240626,521.1247628102268,521.7360160191427
4.499999999999992,7.569983800446542,10.32185949762875,25.057409997210847,0.1362501568697807,5.949965300618544,0.0,6.052649765936869,5.673648882396477,4.718943068745176,-0.09401932893627137,-0.05125576505651155,0.0,468.41101360573947,468.2903737537055,469.89879760230446,469.6100137709108
4.559999999999991,7.937612649512023,10.66327706147184,25.337727573300604,0.13100191278567053,5.947032128112763,0.0,6.201726241101294,5.706430543923014,4.625320107938552,-0.0768407072158155,-0.044526046371164425,0.0,429.68864630683413,430.2573705819757,428.1755829778663,429.6281889108669
4.6199999999999894,8.315009968155692,11.006866613724274,25.6147926648516,0.12712784678431177,5.944170634526479,0.0,6.378089376044938,5.746042807810056,4.610003788915499,-0.04730258322681944,-0.05492069775552831,0.0,455.2782262361416,454.4442159190315,454.53795128640166,456.89634814839496
4.679999999999988,8.70313592038837,11.35279871649074,25.891356583491525,0.12410750898554124,5.940402608805327,0.0,6.559363963091422,5.78461390343101,4.6084414993534955,-0.05723079283590845,-0.08726999414512403,0.0,461.0786591325393,458.5120260169034,461.1847567513945,460.398168591804
4.739999999999987,9.10196999790806,11.700900586111313,26.167294799273677,0.12027977715969662,5.935619650973404,0.0,6.73518269589583,5.818324152781962,4.589191637190343,-0.08205036548088974,-0.06778113755295026,0.0,454.60850118753564,456.1627438948836,456.28055590761534,454.2911287795288
4.799999999999986,9.510895162819812,12.050770905338213,26.440747289930762,0.11563108684393342,5.931449798094793,0.0,6.895729651303547,5.843531145357951,4.525955134406964,-0.06962527866600124,-0.07317052594903635,0.0,441.4222927787345,440.97348020026453,440.52109269789776,441.5427414286826
4.859999999999984,9.927669145393699,12.401498640235364,26.705556160796824,0.11127347064246962,5.926996927008368,0.0,6.997087523507317,5.847175418306852,4.302068952712369,-0.079427220462124,-0.07638750899125517,0.0,382.1263393735705,381.81414890123483,382.7595056517894,381.82011303135477
4.919999999999983,10.352824589304186,12.753056426996856,26.96308361212849,0.10602250044113237,5.922224878026432,0.0,7.17478497745596,5.8708658827529865,4.281932912159233,-0.11316126130864229,-0.08671138045433553,0.0,453.9656650523198,453.13129794617913,454.35839043322284,451.638214275386
4.979999999999982,10.789917771908817,13.106261569605932,27.222685241656503,0.09952509985269042,5.917447770646461,0.0,7.394856857621,5.901755921217977,4.370539594641654,-0.09999886849674432,-0.06827323296195249,0.0,488.7232281952247,490.09131444015986,487.4614280157437,488.4349963365311
5.0399999999999805,11.240010565210296,13.461106114999847,27.486982501734886,0.09386491979586431,5.91319541286245,0.0,7.6080333830184,5.925649342795906,4.438586631874126,-0.08491483467982719,-0.07665371890454938,0.0,484.39036240273975,483.7561443202057,483.66393976199913,484.79207744100546
